Dependency=ASHRAE IECC Climate Zone 2004	Dependency=Geometry Floor Area	Dependency=Vintage	Option=1 ACH50	Option=2 ACH50	Option=3 ACH50	Option=4 ACH50	Option=5 ACH50	Option=6 ACH50	Option=7 ACH50	Option=8 ACH50	Option=10 ACH50	Option=15 ACH50	Option=20 ACH50	Option=25 ACH50	Option=30 ACH50	Option=40 ACH50	Option=50 ACH50	sampling_probability
2A	0-499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000122503
2B	0-499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	1.45E-05
3A	0-499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000137956
3B	0-499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000534453
3C	0-499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000255664
4A	0-499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00204095
4B	0-499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	7.97E-06
4C	0-499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000151624
5A	0-499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00204253
5B	0-499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000112841
6A	0-499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000502176
6B	0-499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	2.80E-05
7A	0-499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	4.55E-05
7B	0-499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	1.52E-06
1A	1000-1499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	8.96E-05
2A	1000-1499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00108
2B	1000-1499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	8.56E-05
3A	1000-1499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00192434
3B	1000-1499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00157953
3C	1000-1499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00079531
4A	1000-1499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00966287
4B	1000-1499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000137969
4C	1000-1499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00076862
5A	1000-1499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.0147162
5B	1000-1499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000815878
6A	1000-1499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00322072
6B	1000-1499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000346973
7A	1000-1499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00035292
7B	1000-1499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	3.12E-05
1A	1500-1999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	5.03E-05
2A	1500-1999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000644762
2B	1500-1999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	4.83E-05
3A	1500-1999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00119595
3B	1500-1999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00104634
3C	1500-1999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000522311
4A	1500-1999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00544074
4B	1500-1999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	8.83E-05
4C	1500-1999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000637
5A	1500-1999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00951978
5B	1500-1999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000571917
6A	1500-1999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00263988
6B	1500-1999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000208911
7A	1500-1999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000338683
7B	1500-1999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	1.82E-05
1A	2000-2499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	2.82E-05
2A	2000-2499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000393495
2B	2000-2499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	3.16E-05
3A	2000-2499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000731577
3B	2000-2499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000661714
3C	2000-2499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000371166
4A	2000-2499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00318397
4B	2000-2499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	5.47E-05
4C	2000-2499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000396862
5A	2000-2499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00570253
5B	2000-2499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000402478
6A	2000-2499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00195706
6B	2000-2499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.0001424
7A	2000-2499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000195852
7B	2000-2499	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	1.30E-05
1A	2500-2999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	2.22E-05
2A	2500-2999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000225019
2B	2500-2999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	2.01E-05
3A	2500-2999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000450964
3B	2500-2999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000276501
3C	2500-2999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000160614
4A	2500-2999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00181373
4B	2500-2999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	2.62E-05
4C	2500-2999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000173271
5A	2500-2999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00265598
5B	2500-2999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000226852
6A	2500-2999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000831407
6B	2500-2999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	6.50E-05
7A	2500-2999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	8.49E-05
7B	2500-2999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	5.86E-06
1A	3000-3999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	1.59E-05
2A	3000-3999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000192514
2B	3000-3999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	7.07E-06
3A	3000-3999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000298679
3B	3000-3999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000165748
3C	3000-3999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	7.68E-05
4A	3000-3999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00184213
4B	3000-3999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	8.90E-06
4C	3000-3999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	9.93E-05
5A	3000-3999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00345805
5B	3000-3999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	7.52E-05
6A	3000-3999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000990772
6B	3000-3999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	2.48E-05
7A	3000-3999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	8.42E-05
7B	3000-3999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	2.51E-06
1A	4000+	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	1.16E-05
2A	4000+	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000127462
2B	4000+	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	3.39E-06
3A	4000+	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000265179
3B	4000+	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000158493
3C	4000+	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	9.08E-05
4A	4000+	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00107326
4B	4000+	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	1.17E-05
4C	4000+	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000106959
5A	4000+	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00119048
5B	4000+	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	4.44E-05
6A	4000+	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000328448
6B	4000+	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	5.76E-06
7A	4000+	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	3.14E-05
7B	4000+	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	2.84E-07
1A	500-749	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	4.52E-05
2A	500-749	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00030173
2B	500-749	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	2.92E-05
3A	500-749	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000375644
3B	500-749	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000953795
3C	500-749	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000520044
4A	500-749	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00395863
4B	500-749	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	2.63E-05
4C	500-749	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000304737
5A	500-749	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00421306
5B	500-749	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000248635
6A	500-749	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000879807
6B	500-749	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	5.91E-05
7A	500-749	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	5.31E-05
7B	500-749	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	3.85E-06
1A	750-999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	5.77E-05
2A	750-999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000639182
2B	750-999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	4.25E-05
3A	750-999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000915998
3B	750-999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00103873
3C	750-999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000559595
4A	750-999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00605546
4B	750-999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	5.78E-05
4C	750-999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000354107
5A	750-999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.00724731
5B	750-999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.000407074
6A	750-999	<1940	0	1.73194E-06	8.51E-05	7.99E-04	3.35E-03	0.008835719	0.026833466	0.012505517	0.047159964	0.249251139	0.339569328	0.311611282	0	0	0	0.001606
